Lake Name,Townshiop,STN,Site ID,Site Description,Latitude (DMS),Longitude (DMS),Date (DD-MMM-YY),Chloride (mg/L)
GEORGIAN BAY,GEORGIAN BAY,7064,37,Deep Bay-Alves Bay,452412,801131,28-Jul-20,8.55
GEORGIAN BAY,GEORGIAN BAY,7064,37,Deep Bay-Alves Bay,452412,801131,28-Aug-20,8.76
GEORGIAN BAY,GEORGIAN BAY,7064,37,Deep Bay-Alves Bay,452412,801131,22-Sep-20,8.95
GEORGIAN BAY,GEORGIAN BAY,7064,43,Long bay-deep spot,452500,801903,18-May-15,6.33
GEORGIAN BAY,GEORGIAN BAY,7064,43,Long bay-deep spot,452500,801903,23-May-16,6.21
GEORGIAN BAY,GEORGIAN BAY,7064,43,Long bay-deep spot,452500,801903,22-May-17,6.76
GEORGIAN BAY,GEORGIAN BAY,7064,43,Long bay-deep spot,452500,801903,19-May-19,7.40
GEORGIAN BAY,GEORGIAN BAY,7064,44,Nottawas.Bcraigleith,443141,801926,18-May-15,9.39
GEORGIAN BAY,GEORGIAN BAY,7064,44,Nottawas.Bcraigleith,443141,801926,29-May-16,58.20
GEORGIAN BAY,GEORGIAN BAY,7064,44,Nottawas.Bcraigleith,443141,801926,22-May-17,8.83
GEORGIAN BAY,GEORGIAN BAY,7064,44,Nottawas.Bcraigleith,443141,801926,26-Apr-18,12.60
GEORGIAN BAY,GEORGIAN BAY,7064,44,Nottawas.Bcraigleith,443141,801926,02-May-19,9.50
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,17-May-15,14.10
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,13-Jun-15,15.10
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,23-May-16,24.10
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,14-Jun-16,26.80
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,19-Jul-16,26.50
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,18-May-17,19.70
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,20-Jun-17,14.70
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,17-Jul-17,28.90
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,20-Jun-18,29.10
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,15-Jul-18,29.70
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,22-May-19,19.60
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,12-Jun-19,29.60
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,23-Jul-19,36.90
GEORGIAN BAY,GEORGIAN BAY,7064,71,"Sturgeon Bay, deep spot",444508,794428,03-Oct-20,32.90
GEORGIAN BAY,GEORGIAN BAY,7064,73,Go Home Bay,445927,795619,23-Jun-16,6.64
GEORGIAN BAY,GEORGIAN BAY,7064,73,Go Home Bay,445927,795619,26-Jul-16,7.14
GEORGIAN BAY,GEORGIAN BAY,7064,73,Go Home Bay,445927,795619,16-May-18,5.74
GEORGIAN BAY,GEORGIAN BAY,7064,73,Go Home Bay,445927,795619,03-Jul-18,8.50
GEORGIAN BAY,GEORGIAN BAY,7064,73,Go Home Bay,445927,795619,26-May-19,6.10
GEORGIAN BAY,GEORGIAN BAY,7064,73,Go Home Bay,445927,795619,14-Jul-19,10.00
GEORGIAN BAY,GEORGIAN BAY,7064,73,Go Home Bay,445927,795619,22-May-20,6.47
GEORGIAN BAY,GEORGIAN BAY,7064,73,Go Home Bay,445927,795619,27-Jun-20,8.60
GEORGIAN BAY,GEORGIAN BAY,7064,73,Go Home Bay,445927,795619,10-Aug-20,8.65
GEORGIAN BAY,GEORGIAN BAY,7064,73,Go Home Bay,445927,795619,27-Sep-20,8.53
GEORGIAN BAY,GEORGIAN BAY,7064,77,"Woods Bay, deep spot",450826,795956,25-Jun-16,6.85
GEORGIAN BAY,GEORGIAN BAY,7064,77,"Woods Bay, deep spot",450826,795956,25-Jun-16,6.85
GEORGIAN BAY,GEORGIAN BAY,7064,77,"Woods Bay, deep spot",450826,795956,25-May-18,6.92
GEORGIAN BAY,GEORGIAN BAY,7064,77,"Woods Bay, deep spot",450826,795956,21-May-19,7.40
GEORGIAN BAY,GEORGIAN BAY,7064,78,"Sawdust Bay, deep spot",452248,801157,21-May-17,8.45
GEORGIAN BAY,GEORGIAN BAY,7064,79,"Iron City Bay, deep spot",450702,800217,05-Jul-19,7.42
GEORGIAN BAY,GEORGIAN BAY,7064,80,"Britt, Deep Spot",454608,803813,31-Jul-17,3.41
GEORGIAN BAY,GEORGIAN BAY,7064,81,"Sans Souci, Deep Spot",451035,800716,08-May-18,7.50
GEORGIAN BAY,GEORGIAN BAY,7064,81,"Sans Souci, Deep Spot",451035,800716,26-May-19,7.50
GEORGIAN BAY,GEORGIAN BAY,7064,82,Pointe au Baril,453540,802256,12-May-19,6.80
GEORGIAN BAY,GEORGIAN BAY,7064,83,East. Burnt Island,445539,795400,20-May-17,8.13
GEORGIAN BAY,GEORGIAN BAY,7064,83,East. Burnt Island,445539,795400,20-May-18,9.27
GEORGIAN BAY,GEORGIAN BAY,7064,83,East. Burnt Island,445539,795400,20-May-19,9.90
GEORGIAN BAY,GEORGIAN BAY,7064,83,East. Burnt Island,445539,795400,11-Oct-20,9.49
GEORGIAN BAY,GEORGIAN BAY,7064,84,"Palisade Bay , Deep Spot",445630,794945,22-May-17,17.60
GEORGIAN BAY,GEORGIAN BAY,7064,84,"Palisade Bay , Deep Spot",445630,794945,19-May-19,19.70
GEORGIAN BAY,GEORGIAN BAY,7064,84,"Palisade Bay , Deep Spot",445630,794945,14-Jun-20,15.60
GEORGIAN BAY,GEORGIAN BAY,7064,85,S of Kennebeck Is.,445539,795448,18-May-17,10.60
GEORGIAN BAY,GEORGIAN BAY,7064,85,S of Kennebeck Is.,445539,795448,17-May-18,8.40
GEORGIAN BAY,GEORGIAN BAY,7064,85,S of Kennebeck Is.,445539,795448,08-May-19,9.80
GEORGIAN BAY,GEORGIAN BAY,7064,86,"Deep Spot, Henvey Inlet",455027,804332,22-May-17,5.86
GEORGIAN BAY,GEORGIAN BAY,7064,86,"Deep Spot, Henvey Inlet",455027,804332,21-May-18,5.48
GEORGIAN BAY,GEORGIAN BAY,7064,86,"Deep Spot, Henvey Inlet",455027,804332,19-May-19,5.70
GEORGIAN BAY,GEORGIAN BAY,7064,87,South Channel,451705,800429,05-May-19,7.50
GEORGIAN BAY,GEORGIAN BAY,7064,88,E. Tabasakwa Island,445550,795110,18-May-18,16.10
GEORGIAN BAY,GEORGIAN BAY,7064,88,E. Tabasakwa Island,445550,795110,11-May-19,15.90
GEORGIAN BAY,GEORGIAN BAY,7064,89,Channel N of Isabella Island,451846,800242,21-May-18,10.50
GEORGIAN BAY,GEORGIAN BAY,7064,89,Channel N of Isabella Island,451846,800242,12-May-19,16.20
GEORGIAN BAY,GEORGIAN BAY,7064,94,Bayfield Inlet,,,27-May-17,5.02
GEORGIAN BAY,GEORGIAN BAY,7064,95,"Outside Ganyon Bay, deep spot",445448,794938,20-May-18,15.50
GEORGIAN BAY,GEORGIAN BAY,7064,95,"Outside Ganyon Bay, deep spot",445448,794938,26-May-19,16.40
GEORGIAN BAY,GEORGIAN BAY,7064,96,Blackstone Harbour,450929,795902,25-May-18,10.70
GEORGIAN BAY,GEORGIAN BAY,7064,96,Blackstone Harbour,450929,795902,21-May-19,12.60
GEORGIAN BAY,GEORGIAN BAY,7064,97,North Channel,450917,800115,25-May-18,7.13
GEORGIAN BAY,GEORGIAN BAY,7064,97,North Channel,450917,800115,21-May-19,7.70
GEORGIAN BAY,GEORGIAN BAY,7064,98,SE Minnicognashene Is.,445351,795344,21-May-18,10.40
GEORGIAN BAY,GEORGIAN BAY,7064,98,SE Minnicognashene Is.,445351,795344,26-May-19,13.90
GEORGIAN BAY,GEORGIAN BAY,7064,104,Penetanguishene Bay,444800,795608,28-Jun-18,16.30
GEORGIAN BAY,GEORGIAN BAY,7064,104,Penetanguishene Bay,444800,795608,14-May-19,20.60
GEORGIAN BAY,GEORGIAN BAY,7064,104,Penetanguishene Bay,444800,795608,08-Apr-20,19.10
GEORGIAN BAY,GEORGIAN BAY,7064,105,Indian Dock Channel,451515,800906,23-May-19,7.90
GEORGIAN BAY,GEORGIAN BAY,7064,106,Redner Bay,451447,800836,20-May-19,7.20
GEORGIAN BAY,GEORGIAN BAY,7064,106,Redner Bay,451447,800836,11-Oct-20,8.16
GEORGIAN BAY,GEORGIAN BAY,7064,108,Snug Harbour,452224,801816,19-May-19,7.00
GEORGIAN BAY,GEORGIAN BAY,7064,108,Snug Harbour,452224,801816,05-Jun-20,6.99
GEORGIAN BAY,GEORGIAN BAY,7064,109,S channel basin,451726,800331,17-May-19,9.90
GEORGIAN BAY,GEORGIAN BAY,7064,110,Open water S of Doran rock,453055,803202,12-May-19,5.80
GEORGIAN BAY,GEORGIAN BAY,7064,111,Off Pym Rock and Polland Is.,453228,802541,12-May-19,6.70
GEORGIAN BAY,GEORGIAN BAY,7064,112,Pengally Bay,452121,801422,31-May-19,7.90
GEORGIAN BAY,GEORGIAN BAY,7064,113,Ruddy Island in Clear Bay,451213,800406,19-May-19,7.40
GEORGIAN BAY,GEORGIAN BAY,7064,114,Rawson Bay,451110,800131,19-May-19,7.50
GEROW LAKE,SEGUIN,7663,1,"Mid lake, deep spot",451245,794000,03-Jun-19,13.00
GHOST LAKE,BROWNRIDGE,7434,1,"Mid Lake, deep spot",495019,924000,16-May-15,0.43
GHOST LAKE,BROWNRIDGE,7434,1,"Mid Lake, deep spot",495019,924000,24-May-16,0.39
GIBSON LAKE,GEORGIAN BAY,1644,3,SofNarrows-Deep Spot,445750,794502,22-May-15,2.43
GIBSON LAKE,GEORGIAN BAY,1644,3,SofNarrows-Deep Spot,445750,794502,01-Jun-16,1.85
GIBSON LAKE,GEORGIAN BAY,1644,3,SofNarrows-Deep Spot,445750,794502,25-Jul-17,2.61
GIBSON LAKE,GEORGIAN BAY,1644,3,SofNarrows-Deep Spot,445750,794502,23-May-18,3.52
GIBSON LAKE,GEORGIAN BAY,1644,3,SofNarrows-Deep Spot,445750,794502,27-May-19,3.70
GIBSON LAKE,GEORGIAN BAY,1644,3,SofNarrows-Deep Spot,445750,794502,25-May-20,3.47
GILBANK LAKE (BLACK),SEGUIN,1649,1,"Mid Lake, deep spot",451742,794440,21-May-15,12.00
GILBANK LAKE (BLACK),SEGUIN,1649,1,"Mid Lake, deep spot",451742,794440,24-May-16,11.50
GILBANK LAKE (BLACK),SEGUIN,1649,1,"Mid Lake, deep spot",451742,794440,01-Jul-18,12.60
GILBANK LAKE (BLACK),SEGUIN,1649,1,"Mid Lake, deep spot",451742,794440,14-Jun-19,13.50
GILBANK LAKE (BLACK),SEGUIN,1649,2,"Mid lake, deep spot",451741,794440,21-Aug-17,12.40
GILBANK LAKE (BLACK),SEGUIN,1649,2,"Mid lake, deep spot",451741,794440,14-Jun-18,13.30
GILBANK LAKE (BLACK),SEGUIN,1649,2,"Mid lake, deep spot",451741,794440,16-May-19,12.70
GLAMOR LAKE (BEAR),GLAMORGAN,1658,2,"N Central, deep spot",445807,782222,17-May-15,1.91
GLAMOR LAKE (BEAR),GLAMORGAN,1658,2,"N Central, deep spot",445807,782222,23-May-16,2.04
GLAMOR LAKE (BEAR),GLAMORGAN,1658,2,"N Central, deep spot",445807,782222,07-Jun-17,2.12
GLAMOR LAKE (BEAR),GLAMORGAN,1658,2,"N Central, deep spot",445807,782222,21-May-18,2.35
GLAMOR LAKE (BEAR),GLAMORGAN,1658,2,"N Central, deep spot",445807,782222,01-Jul-19,2.20
GLAMOR LAKE (BEAR),GLAMORGAN,1658,2,"N Central, deep spot",445807,782222,14-Oct-20,2.50
GLAMOR LAKE (BEAR),GLAMORGAN,1658,4,"South, Deep spot",445709,782249,23-May-16,1.95
GLAMOR LAKE (BEAR),GLAMORGAN,1658,4,"South, Deep spot",445709,782249,07-Jun-17,2.14
GLAMOR LAKE (BEAR),GLAMORGAN,1658,4,"South, Deep spot",445709,782249,21-May-18,2.08
GLAMOR LAKE (BEAR),GLAMORGAN,1658,4,"South, Deep spot",445709,782249,01-Jul-19,2.30
GLAMOR LAKE (BEAR),GLAMORGAN,1658,4,"South, Deep spot",445709,782249,14-Oct-20,2.47
GLANMIRE LAKE,TUDOR-CASHEL,7251,1,"S end, Stream inlet",444533,773813,17-May-15,0.25
GLANMIRE LAKE,TUDOR-CASHEL,7251,1,"S end, Stream inlet",444533,773813,23-May-16,0.29
GLANMIRE LAKE,TUDOR-CASHEL,7251,1,"S end, Stream inlet",444533,773813,28-May-17,0.36
GLANMIRE LAKE,TUDOR-CASHEL,7251,1,"S end, Stream inlet",444533,773813,20-May-18,0.32
GLANMIRE LAKE,TUDOR-CASHEL,7251,1,"S end, Stream inlet",444533,773813,18-May-19,0.30
GLANMIRE LAKE,TUDOR-CASHEL,7251,1,"S end, Stream inlet",444533,773813,22-May-20,0.30
GLANMIRE LAKE,TUDOR-CASHEL,7251,2,"Mid Lake, deep spot",444600,773840,17-May-15,0.36
GLANMIRE LAKE,TUDOR-CASHEL,7251,2,"Mid Lake, deep spot",444600,773840,23-May-16,0.31
